216	13	162	597	10900	570	18
217	20	808	1284	11500	550	20
218	29	165	1077	7200	44	39
219	10	26	1149	7650	30	48
220	9	95	689	8000	300	25
221	15	96	1103	7400	38	43
222	17	350	1261	7200	44	39
223	19	280	1124	7050	48	36
224	11	396	1311	7200	44	39
225	15	645	1287	8360	260	27
226	27	28	1169	7700	29	49
227	10	508	1262	9260	160	32
228	27	188	1057	7100	47	37
229	24	256	1100	7050	48	36
230	6	165	988	7000	50	35
231	10	5	1010	7400	38	43
232	30	142	1308	7750	27	50
233	28	488	1149	8540	240	28
234	10	484	941	11200	560	19
235	8	235	1333	7600	32	47
236	15	257	801	12400	520	23
237	26	51	504	11200	560	19
238	26	852	1288	10900	570	18
239	24	302	1192	7150	45	38
240	6	416	1264	7050	48	36
241	20	257	1012	9260	160	32
242	5	3	366	10000	600	15
243	15	370	1011	8360	260	27
244	26	806	1330	12100	530	22
245	27	487	1377	7150	45	38
246	28	4	1100	7600	32	47
247	11	93	1355	7950	21	54
248	7	371	1334	7300	41	41
249	21	5	1286	8000	20	55
250	29	464	1034	12700	510	24
251	26	24	874	7050	48	36
252	29	257	1148	7150	45	38
253	26	95	1056	7300	41	41
254	10	188	1034	7050	48	36
255	13	739	1307	12700	510	24
256	5	50	986	7250	42	40
257	16	624	1169	12400	520	23
258	20	74	1195	7650	30	48
259	12	141	986	7050	48	36
260	11	25	1264	7900	23	53
261	14	28	1031	7400	38	43
262	11	120	595	11500	550	20
263	10	28	1261	7900	23	53
264	20	349	1239	7150	45	38
265	29	94	551	11200	560	19
266	14	281	1173	7150	45	38
267	23	96	848	9260	160	32
268	14	1	826	7000	50	35
269	28	300	758	11200	560	19
270	6	695	1173	11500	550	20
271	5	534	1058	12100	530	22
272	21	72	920	7050	48	36
273	22	24	1080	7500	35	45
274	7	852	1332	11500	550	20
275	29	484	1376	7150	45	38
276	23	511	1104	8000	300	25
277	19	209	1150	7250	42	40
278	16	281	1192	7200	44	39
279	6	211	1240	7450	36	44
280	28	645	1126	11500	550	20
281	20	807	1379	12700	510	24
282	23	302	1238	7250	42	40
283	5	120	940	7000	50	35
284	25	530	1032	11800	540	21
285	11	93	1265	7750	27	50
286	8	304	1078	9440	140	33
287	8	300	896	8000	300	25
288	20	484	893	10600	580	17
289	29	94	503	10600	580	17
290	18	257	1216	7300	41	41
291	25	875	1308	10900	570	18
292	30	212	1355	7700	29	49
293	22	600	1357	9260	160	32
294	22	47	734	8720	220	29
295	14	602	1171	12700	510	24
296	11	140	1287	7700	29	49
297	28	602	1123	12100	530	22
298	20	5	964	7300	41	41
299	6	47	920	7100	47	37
300	29	255	736	11500	550	20
301	25	208	597	10300	590	16
302	20	71	755	8720	220	29
303	5	25	870	7050	48	36
304	15	256	916	8540	240	28
305	10	165	575	10600	580	17
306	12	231	965	9080	180	31
307	6	47	550	11800	540	21
308	26	233	1169	7250	42	40
309	21	72	1218	7700	29	49
310	15	162	1078	7200	44	39
311	14	165	1311	7700	29	49
312	16	140	870	9080	180	31
313	5	187	1171	7350	39	42
314	16	258	1080	7000	50	35
315	5	553	1123	12700	510	24
316	28	302	1356	7500	35	45
317	7	347	1334	7350	39	42
318	10	462	1285	7000	50	35
319	9	2	1032	7450	36	44
320	13	3	850	7050	48	36
321	25	97	1380	8000	20	55
322	12	97	894	9620	120	34
323	5	599	1192	8000	300	25
324	23	118	667	12400	520	23
325	11	347	851	11800	540	21
326	15	440	1310	7100	47	37
327	20	3	529	12100	530	22
328	5	25	963	7250	42	40
329	19	117	941	7000	50	35
330	15	71	848	9440	140	33
331	15	27	918	7150	45	38
332	15	302	1333	7450	36	44
333	6	971	1380	10600	580	17
334	8	234	1262	7450	36	44
335	8	49	779	9080	180	31
336	14	212	1308	7600	32	47
337	26	71	571	11800	540	21
338	8	393	1173	9440	140	33
339	22	326	916	8000	300	25
340	14	418	1311	7150	45	38
341	30	73	896	7000	50	35
342	22	25	527	11800	540	21
343	13	304	1376	7550	33	46
344	8	26	1264	7900	23	53
345	14	741	1355	8180	280	26
346	12	120	896	9440	140	33
347	19	165	987	7000	50	35
348	7	280	1215	7250	42	40
349	28	28	870	7050	48	36
350	13	300	1332	7450	36	44
351	28	233	1378	7700	29	49
352	17	232	663	10900	570	18
353	16	347	1353	7400	38	43
354	14	48	1172	7650	30	48
355	10	878	1357	11500	550	20
356	11	579	1081	11800	540	21
357	19	350	1263	7200	44	39
358	27	5	874	7100	47	37
359	17	463	1376	7200	44	39
360	5	783	1149	10000	600	15
361	19	235	1079	7050	48	36
362	29	211	732	12100	530	22
363	11	70	1078	7400	38	43
364	21	325	804	11500	550	20
365	20	556	1264	8900	200	30
366	9	530	1055	12100	530	22
367	13	718	1240	12100	530	22
368	24	47	643	8000	300	25
369	30	258	941	8720	220	29
370	5	165	598	10900	570	18
371	10	5	896	7150	45	38
372	30	119	985	7100	47	37
373	15	440	1308	7100	47	37
374	5	624	1331	8900	200	30
375	21	393	1238	7050	48	36
376	30	188	847	8540	240	28
377	7	599	1354	9260	160	32
378	22	96	1150	7500	35	45
379	24	27	481	11200	560	19
380	17	510	874	10000	600	15
381	17	488	1195	8900	200	30
382	11	323	1380	7500	35	45
383	14	120	916	9620	120	34
384	7	737	1376	8360	260	27
385	5	119	896	9440	140	33
386	10	97	1103	7400	38	43
387	26	484	1310	7000	50	35
388	16	649	1032	10300	590	16
389	25	461	1286	7000	50	35
390	8	231	919	8720	220	29
391	16	396	1333	7250	42	40
392	20	233	595	10000	600	15
393	12	323	1286	7300	41	41
394	18	47	1058	7400	38	43
395	30	26	847	7000	50	35
396	17	47	1310	7950	21	54
397	23	348	872	12100	530	22
398	13	302	1104	9620	120	34
399	17	4	391	10300	590	16
400	26	438	1055	8180	280	26
401	30	692	1333	8360	260	27
402	14	185	850	8540	240	28
403	18	210	1218	7400	38	43
404	10	189	1100	7200	44	39
405	13	51	1311	7950	21	54
406	30	185	1009	7000	50	35
407	12	970	1330	10000	600	15
408	11	461	1380	7200	44	39
409	17	72	713	8360	260	27
410	6	143	1149	7400	38	43
411	13	369	963	8000	300	25
412	25	164	1125	7300	41	41
413	17	257	804	12400	520	23
414	18	231	1195	7300	41	41
415	17	48	893	7050	48	36
416	8	143	1219	7550	33	46
417	15	24	987	7300	41	41
418	13	484	1100	8180	280	26
419	24	50	526	11500	550	20
420	6	691	1285	8000	300	25
421	27	419	1376	7300	41	41
422	22	24	1172	7700	29	49
423	9	24	1077	7500	35	45
424	19	349	1287	7250	42	40
425	29	233	963	9080	180	31
426	23	93	1331	7900	23	53
427	29	27	965	7250	42	40
428	24	209	755	12400	520	23
429	15	93	1101	7400	38	43
430	29	438	1330	7150	45	38
431	25	484	1376	7150	45	38
432	9	1	1011	7400	38	43
433	15	254	1148	7150	45	38
434	29	507	1100	8000	300	25
435	16	392	1377	7350	39	42
436	13	24	1261	7900	23	53
437	7	94	1333	7900	23	53
438	14	49	1311	7950	21	54
439	29	438	1194	9260	160	32
440	15	531	1077	12400	520	23
441	24	900	1262	10000	600	15
442	22	209	1123	7200	44	39
443	13	47	687	8360	260	27
444	7	231	640	10600	580	17
445	8	27	1032	7400	38	43
446	5	281	1288	7400	38	43
447	28	441	1081	8360	260	27
448	5	626	1170	12400	520	23
449	12	579	1193	8180	280	26
450	10	855	1330	11500	550	20
451	16	370	778	10600	580	17
452	18	120	528	10600	580	17
453	9	373	1192	7000	50	35
454	17	96	1055	7300	41	41
455	20	118	1333	7850	24	52
456	15	439	1264	7000	50	35
457	11	24	1215	7800	26	51
458	18	370	778	10600	580	17
459	12	258	1333	7550	33	46
460	8	254	1169	7200	44	39
461	10	51	1149	7600	32	47
462	28	715	1149	10900	570	18
463	25	576	963	10300	590	16
464	28	94	732	8360	260	27
465	17	28	413	10300	590	16
466	30	258	1077	7000	50	35
467	27	714	1241	12100	530	22
468	13	301	690	10300	590	16
469	30	142	1219	7550	33	46
470	22	72	1078	7400	38	43
471	22	415	847	10900	570	18
472	27	142	871	9080	180	31
473	7	93	920	7000	50	35
474	26	47	1150	7600	32	47
475	19	346	1239	7150	45	38
476	10	26	1287	7950	21	54
477	21	232	826	8000	300	25
478	18	346	1377	7450	36	44
479	25	278	895	8180	280	26
480	6	93	1380	8000	20	55
481	16	232	1056	7000	50	35
482	9	186	1149	7300	41	41
483	20	188	1078	7150	45	38
484	6	28	1032	7400	38	43
485	24	392	1215	7000	50	35
486	16	51	410	10000	600	15
487	8	47	1103	7500	35	45
488	12	279	1332	7500	35	45
489	5	346	1262	7200	44	39
490	26	187	1379	7800	26	51
491	25	118	690	12700	510	24
492	9	49	801	9260	160	32
493	21	119	1150	7450	36	44
494	25	580	1263	8720	220	29
495	5	94	1355	7950	21	54
496	28	25	1078	7500	35	45
497	23	647	1031	10300	590	16
498	20	487	1148	8540	240	28
499	7	163	920	9260	160	32
500	6	254	1284	7450	36	44
501	23	72	503	10900	570	18
502	10	691	1055	10000	600	15
503	14	117	1218	7600	32	47
504	26	165	1311	7700	29	49
505	13	717	1217	11800	540	21
506	8	48	1104	7500	35	45
507	6	462	849	10300	590	16
508	10	668	1265	8000	300	25
509	14	580	1241	8540	240	28
510	10	695	1307	8180	280	26
511	22	553	941	10300	590	16
512	29	370	1102	9080	180	31
513	14	164	1309	7700	29	49
514	7	394	1334	7250	42	40
515	10	417	1331	7200	44	39
516	20	507	1124	8180	280	26
517	20	185	1103	7200	44	39
518	14	256	1241	7350	39	42
519	30	209	1056	7050	48	36
520	7	278	874	8000	300	25
521	29	738	1123	10300	590	16
522	15	188	690	11800	540	21
523	26	440	1008	12700	510	24
524	26	440	1332	7150	45	38
525	22	371	1355	7350	39	42
526	7	324	713	10300	590	16
527	7	257	1146	7150	45	38
528	9	255	1378	7650	30	48
529	5	232	595	10000	600	15
530	21	209	826	8180	280	26
531	29	369	897	12100	530	22
532	26	4	987	7350	39	42
533	7	141	1218	7550	33	46
534	6	325	1288	7300	41	41
535	12	116	1357	7900	23	53
536	23	876	1380	11800	540	21
537	13	25	686	8540	240	28
538	26	49	1285	7900	23	53
539	25	278	1218	7250	42	40
540	18	257	942	8720	220	29
541	20	623	1056	10900	570	18
542	25	278	826	12400	520	23
543	27	553	1379	7000	50	35
544	22	48	437	10300	590	16
545	27	95	1353	7950	21	54
546	24	94	1031	7250	42	40
547	21	855	1307	11200	560	19
548	13	50	918	7100	47	37
549	12	396	1261	7100	47	37
550	5	373	1239	7100	47	37
551	12	74	1077	7400	38	43
552	30	326	1353	7450	36	44
553	9	26	1192	7750	27	50
554	11	94	1379	8000	20	55
555	18	716	1192	11500	550	20
556	5	281	1380	7600	32	47
557	26	511	1376	7100	47	37
558	15	304	1262	7300	41	41
559	26	70	1309	7900	23	53
560	18	162	1057	7150	45	38
561	17	371	1238	7100	47	37
562	21	555	1263	8900	200	30
563	28	484	1353	7100	47	37
564	22	417	1261	7050	48	36
565	5	25	1310	8000	20	55
566	29	649	1101	11200	560	19
567	19	325	1332	7400	38	43
568	7	235	1288	7500	35	45
569	6	323	1172	7050	48	36
570	5	48	1125	7550	33	46
571	29	233	1311	7550	33	46
572	11	764	1126	10000	600	15
573	23	254	663	10600	580	17
574	10	97	1307	7850	24	52
575	15	212	1034	7000	50	35
576	16	670	1101	10900	570	18
577	12	254	1284	7450	36	44
578	30	741	1170	10900	570	18
579	9	279	1357	7550	33	46
580	24	325	1380	7500	35	45
581	17	783	1378	8000	300	25
582	5	717	1125	10600	580	17
583	25	96	1310	7850	24	52
584	7	416	1284	7100	47	37
585	7	185	1377	7800	26	51
586	23	28	734	8900	200	30
587	24	186	1057	7100	47	37
588	17	232	1330	7600	32	47
589	7	235	734	11800	540	21
590	27	95	1054	7300	41	41
591	11	211	1308	7600	32	47
592	13	96	1311	7850	24	52
593	11	439	1310	7100	47	37
594	29	669	1308	8360	260	27
595	25	557	1263	8900	200	30
596	8	645	1380	9080	180	31
597	16	211	1310	7600	32	47
598	13	96	804	8900	200	30
599	30	531	965	10900	570	18
600	16	302	940	8360	260	27
601	12	577	1034	11200	560	19
602	6	786	1239	11200	560	19
603	13	464	1376	7200	44	39
604	15	94	596	11800	540	21
605	19	189	1194	7400	38	43
606	27	4	434	10900	570	18
607	13	116	759	8360	260	27
608	12	72	939	7100	47	37
609	6	27	851	7000	50	35
610	28	304	943	8360	260	27
611	5	554	1379	7000	50	35
612	18	300	1331	7450	36	44
613	20	278	1127	7050	48	36
614	26	715	1353	8360	260	27
615	18	232	1284	7500	35	45
616	11	442	1101	8540	240	28
617	10	440	1376	7250	42	40
618	26	418	1379	7300	41	41
619	24	24	1217	7800	26	51
620	28	508	918	10600	580	17
621	23	256	1055	9620	120	34
622	17	301	1332	7450	36	44
623	21	348	1079	9080	180	31
624	16	300	1264	7300	41	41
625	10	255	1057	9620	120	34
626	24	71	963	7150	45	38
627	9	556	1077	12100	530	22
628	26	254	1103	7050	48	36
629	29	556	1378	7000	50	35
630	8	831	1264	10900	570	18
631	13	50	801	9260	160	32
632	22	901	1355	11200	560	19
633	28	209	1081	7100	47	37
634	16	235	873	8360	260	27
635	29	94	963	7100	47	37
636	10	300	1356	7500	35	45
637	6	372	1032	8540	240	28
638	29	25	987	7300	41	41
639	18	95	1310	7850	24	52
640	26	235	1100	7100	47	37
641	21	464	1332	7100	47	37
642	25	741	1330	8000	300	25
643	16	577	1377	9620	120	34
644	26	162	1216	7500	35	45
645	12	234	874	8360	260	27
646	15	208	942	9080	180	31
647	23	371	985	8180	280	26
648	18	485	1193	8900	200	30
649	11	392	1308	7200	44	39
650	20	418	987	12700	510	24
651	20	189	1218	7450	36	44
652	5	234	1242	7400	38	43
653	22	830	1330	11800	540	21
654	11	212	1216	7400	38	43
655	15	164	1217	7500	35	45
656	29	968	1334	10000	600	15
657	25	118	1241	7650	30	48
658	30	164	709	12400	520	23
659	28	211	1079	7100	47	37
660	13	278	1241	7300	41	41
661	6	373	778	10600	580	17
662	14	96	1102	7400	38	43
663	11	24	736	8900	200	30
664	21	209	1288	7550	33	46
665	23	395	1242	7050	48	36
666	5	395	828	10900	570	18
667	10	139	988	7050	48	36
668	21	235	1353	7650	30	48
669	28	442	1357	7200	44	39
670	14	465	1058	8000	300	25
671	16	116	1217	7600	32	47
672	12	116	1380	7950	21	54
673	19	900	1288	10300	590	16
674	26	440	1104	8540	240	28
675	23	26	897	7100	47	37
676	27	279	778	11800	540	21
677	18	279	1333	7500	35	45
678	29	24	1148	7650	30	48
679	18	488	1310	7000	50	35
680	24	349	710	10000	600	15
681	26	48	1081	7450	36	44
682	30	669	1054	10300	590	16
683	19	96	1331	7900	23	53
684	26	231	1218	7350	39	42
685	10	51	941	7150	45	38
686	16	188	1196	7400	38	43
687	8	488	1008	12100	530	22
688	30	25	1195	7750	27	50
689	11	622	1080	11200	560	19
690	28	417	802	10300	590	16
691	9	303	1376	7550	33	46
692	23	120	1217	7600	32	47
693	13	280	1147	7100	47	37
694	19	93	1102	7400	38	43
695	13	346	1241	7150	45	38
696	29	94	1078	7350	39	42
697	16	49	734	8720	220	29
698	20	94	1057	7300	41	41
699	26	143	897	9260	160	32
700	23	281	1239	7300	41	41
701	14	626	1311	8720	220	29
702	25	166	1286	7650	30	48
703	13	116	1333	7850	24	52
704	27	438	1310	7100	47	37
705	30	257	1354	7600	32	47
706	9	26	548	12100	530	22
707	5	603	1126	12100	530	22
708	20	48	1311	7950	21	54
709	13	670	1263	8000	300	25
710	12	235	759	12100	530	22
711	27	396	1010	8180	280	26
712	20	1	1123	7650	30	48
713	21	232	596	10000	600	15
714	30	577	1008	10900	570	18
715	25	51	1080	7450	36	44
716	18	234	894	8540	240	28
717	7	855	1354	11800	540	21
718	8	97	1031	7250	42	40
719	17	142	1380	7900	23	53
720	6	28	1009	7350	39	42
721	23	47	506	11200	560	19
722	26	556	1261	8900	200	30
723	20	94	779	8720	220	29
724	19	208	1310	7600	32	47
725	25	27	479	11200	560	19
726	10	600	1262	8540	240	28
727	23	488	1193	8900	200	30
728	25	281	712	10900	570	18
729	14	302	1011	8900	200	30
730	24	210	1262	7500	35	45
731	15	209	778	12700	510	24
732	21	210	1035	7000	50	35
733	22	692	1332	8360	260	27
734	29	186	548	10000	600	15
735	10	279	1309	7450	36	44
736	20	116	1357	7900	23	53
737	21	212	1196	7350	39	42
738	19	511	894	10300	590	16
739	20	28	918	7150	45	38
740	23	118	1124	7400	38	43
741	14	187	619	10900	570	18
742	16	208	686	11500	550	20
743	16	280	1265	7350	39	42
744	11	24	920	7150	45	38
745	14	441	802	10000	600	15
746	8	48	481	10900	570	18
747	17	395	1308	7200	44	39
748	6	212	1149	7250	42	40
749	10	255	687	10900	570	18
750	10	47	1311	7950	21	54
751	13	649	1238	8000	300	25
752	12	4	735	9080	180	31
753	14	209	1078	7100	47	37
754	13	280	918	8360	260	27
755	11	968	1357	10300	590	16
756	24	166	1331	7750	27	50
757	13	668	1147	11500	550	20
758	20	211	872	8540	240	28
759	27	280	1353	7550	33	46
760	7	3	851	7050	48	36
761	13	393	1262	7100	47	37
762	21	73	874	9620	120	34
763	17	301	1147	7050	48	36
764	24	257	1126	7100	47	37
765	24	554	964	10600	580	17
766	15	142	985	7050	48	36
767	10	462	1330	7100	47	37
768	5	210	1287	7550	33	46
769	14	165	1056	7150	45	38
770	28	96	1355	7950	21	54
771	25	70	851	9440	140	33
772	16	50	1262	7850	24	52
773	22	395	1172	9440	140	33
774	13	97	1008	7200	44	39
775	30	278	1127	7050	48	36
776	9	209	1334	7650	30	48
777	22	118	966	7050	48	36
778	10	2	686	8720	220	29
779	12	117	1239	7650	30	48
780	26	118	573	11200	560	19
781	23	50	1262	7850	24	52
782	30	396	1354	7300	41	41
783	19	208	1149	7250	42	40
784	14	118	1196	7550	33	46
785	11	4	848	7050	48	36
786	9	72	1215	7700	29	49
787	13	189	1010	7000	50	35
788	20	255	1261	7400	38	43
789	26	852	1216	10000	600	15
790	28	648	1126	11500	550	20
791	9	208	1288	7550	33	46
792	19	348	1150	9620	120	34
793	17	807	1333	12100	530	22
794	29	47	526	11500	550	20
795	30	256	1219	7300	41	41
796	21	189	596	10600	580	17
797	5	186	687	11800	540	21
798	15	142	1123	7350	39	42
799	18	93	1146	7500	35	45
800	26	141	735	8000	300	25
801	24	95	939	7050	48	36
802	24	163	1032	7100	47	37
803	23	279	1331	7500	35	45
804	5	346	1285	7250	42	40
805	28	256	1356	7600	32	47
806	9	73	988	7200	44	39
807	11	278	895	8180	280	26
808	7	94	940	7050	48	36
809	26	304	1378	7550	33	46
810	11	257	1380	7650	30	48
811	16	96	916	7000	50	35
812	21	277	1354	7550	33	46
813	7	764	1311	12400	520	23
814	15	555	1308	9260	160	32
815	11	509	1380	7100	47	37
816	19	509	1171	8540	240	28
817	26	162	985	7000	50	35
818	29	186	1054	7100	47	37
819	9	71	736	8540	240	28
820	17	49	1104	7500	35	45
821	11	235	1330	7600	32	47
822	26	186	1127	7250	42	40
823	30	166	1032	7100	47	37
824	19	648	1127	11500	550	20
825	25	693	1170	11500	550	20
826	7	463	1127	8540	240	28
827	20	116	1009	7150	45	38
828	12	164	1287	7650	30	48
829	26	648	1285	8360	260	27
830	5	670	1080	10600	580	17
831	24	74	597	12100	530	22
832	15	118	1009	7150	45	38
833	10	599	1032	10900	570	18
834	17	209	1054	7050	48	36
835	9	1	849	7050	48	36
836	6	257	618	10000	600	15
837	17	117	1263	7700	29	49
838	18	70	872	9620	120	34
839	15	898	1286	10300	590	16
840	29	325	734	10600	580	17
841	15	140	1033	7150	45	38
842	14	74	1353	8000	20	55
843	11	96	1193	7600	32	47
844	30	71	1077	7400	38	43
845	15	327	849	12100	530	22
846	27	418	1262	7050	48	36
847	21	576	1193	8180	280	26
848	26	349	1261	7200	44	39
849	18	95	663	12700	510	24
850	14	119	987	7100	47	37
851	9	74	781	8900	200	30
852	24	234	1079	7050	48	36
853	7	162	1032	7100	47	37
854	16	304	1032	9080	180	31
855	25	415	1058	8360	260	27
856	8	186	1124	7250	42	40
857	18	95	1240	7700	29	49
858	6	372	1262	7150	45	38
859	30	51	1080	7450	36	44
860	17	324	1123	9620	120	34
861	22	116	709	8000	300	25
862	17	118	780	8540	240	28
863	18	235	1192	7300	41	41
864	26	279	1376	7600	32	47
865	26	2	943	7250	42	40
866	7	139	551	10600	580	17
867	26	50	689	8360	260	27
868	30	96	1240	7700	29	49
869	27	120	1333	7850	24	52
870	21	371	1196	7000	50	35
871	28	1014	1377	10000	600	15
872	12	74	1102	7450	36	44
873	28	50	709	8540	240	28
874	10	162	1309	7700	29	49
875	23	212	803	8000	300	25
876	28	72	1238	7750	27	50
877	9	70	940	7100	47	37
878	19	281	1379	7600	32	47
879	22	5	893	7150	45	38
880	27	327	940	8180	280	26
881	21	324	1238	7200	44	39
882	10	695	1284	8000	300	25
883	21	346	1265	7200	44	39
884	26	24	1265	7900	23	53
885	16	185	1355	7750	27	50
886	28	119	1287	7750	27	50
887	21	373	1219	7050	48	36
888	7	326	1031	8900	200	30
889	15	48	711	8540	240	28
890	30	279	1354	7550	33	46
891	6	392	1309	7200	44	39
